name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status,website_propensity_score
Dripping Dose,"Patel Nagar, Delhi",110008.0,bakeries,4.5,855.0,0,0,1,0,0.0,13,OPERATIONAL,0.7321665329514501
"FNP Cakes - Cake Delivery in West Patel Nagar, Delhi","Patel Nagar, Delhi",110008.0,bakeries,4.7,70.0,0,1,1,0,0.0,13,OPERATIONAL,0.6379821618691933
Winni Cakes & More,"Patel Nagar, Delhi",110008.0,bakeries,4.8,149.0,0,1,1,0,0.0,6,OPERATIONAL,0.4780417044071538
Porusta,"Patel Nagar, Delhi",110008.0,bakeries,3.8,126.0,0,0,1,0,0.0,6,OPERATIONAL,0.4023851233351562
Chef Baker's | Cake Shop in West Patel Nagar,"Patel Nagar, Delhi",110008.0,bakeries,4.2,29.0,0,0,1,0,0.0,11,OPERATIONAL,0.45036915372575254
"Theobroma Bakery and Cake Shop - East Patel Nagar, New Delhi","Patel Nagar, Delhi",110008.0,bakeries,3.4,123.0,0,1,1,1,2.0,13,OPERATIONAL,0.6809125807830003
Rasm Sweets And Bakers,"Patel Nagar, Delhi",110008.0,bakeries,5.0,48.0,0,0,1,0,0.0,7,OPERATIONAL,0.5322513331628972
"FNP- Flowers, Plants & Gift Hampers in East Patel Nagar, Delhi","Patel Nagar, Delhi",110008.0,bakeries,4.7,292.0,0,1,1,0,0.0,12,OPERATIONAL,0.7646205941202914
National Bakery,"Patel Nagar, Delhi",110008.0,bakeries,4.0,89.0,0,0,0,1,1.0,6,OPERATIONAL,0.3684293013222114
Sweet Sins A House Of Bakers,"Patel Nagar, Delhi",110008.0,bakeries,4.5,18.0,0,1,1,0,0.0,12,OPERATIONAL,0.5127788781148334
Cake & Cream,"Patel Nagar, Delhi",110008.0,bakeries,3.6,64.0,0,1,1,0,0.0,6,OPERATIONAL,0.34413688172370593
A - One Bakery,"Patel Nagar, Delhi",110008.0,bakeries,3.9,88.0,0,0,1,0,0.0,8,OPERATIONAL,0.4855577211066894
Chawla Baker's Delhi,"Patel Nagar, Delhi",110008.0,bakeries,3.9,190.0,0,0,1,0,0.0,6,OPERATIONAL,0.38766365931106744
Waffle Castle Delhi ( East Patel Nagar),"Patel Nagar, Delhi",110008.0,bakeries,4.9,91.0,0,1,0,0,0.0,12,OPERATIONAL,0.6613315556785051
Monginis Cake Shop,"Patel Nagar, Delhi",110008.0,bakeries,4.5,72.0,0,1,1,1,2.0,13,OPERATIONAL,0.7024165610435287
Apollo Pharmacy New Patel Nagar,"Patel Nagar, Delhi",110008.0,pharmacies,3.3,48.0,0,1,1,0,0.0,8,OPERATIONAL,0.6376639077132809
One Bharat Pharmacy - East Patel Nagar,"Patel Nagar, Delhi",110008.0,pharmacies,4.9,90.0,0,1,1,0,0.0,6,OPERATIONAL,0.4438054472438261
ZEELAB Pharmacy - West Patel Nagar,"Patel Nagar, Delhi",110008.0,pharmacies,4.9,563.0,0,1,1,0,0.0,5,OPERATIONAL,0.6661447019635517
Delhi Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,3.4,48.0,0,0,1,0,0.0,5,OPERATIONAL,0.2325737065630003
Apollo Pharmacy East Patel Nagar,"Patel Nagar, Delhi",110008.0,pharmacies,4.3,14.0,0,1,1,0,0.0,5,OPERATIONAL,0.23987036310370408
Divine Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,4.2,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.1865339293272198
KAILASH PHARMACY-Trusted Name for Genuine Medicine(BABY CARE Products/EYE & DENTAL & IVF MEDICINE),"Patel Nagar, Delhi",110008.0,pharmacies,4.6,22.0,0,0,1,0,0.0,5,OPERATIONAL,0.23729769031591583
Surya Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,5.0,16.0,0,0,1,0,0.0,11,OPERATIONAL,0.4203993008816486
Kamal Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,4.2,15.0,0,0,1,0,0.0,5,OPERATIONAL,0.21762497741807735
Sabka Chemist,"Patel Nagar, Delhi",110008.0,pharmacies,4.5,24.0,0,0,1,0,0.0,5,OPERATIONAL,0.2342469811114889
Sanjay Medical Store,"Patel Nagar, Delhi",110008.0,pharmacies,4.5,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.2022794844017798
Shivansh Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,4.1,41.0,0,0,1,0,0.0,5,OPERATIONAL,0.2497906373958644
Rite Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,4.7,6.0,0,0,1,0,0.0,5,OPERATIONAL,0.21180661869772424
Guardian Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,4.4,16.0,0,1,1,0,0.0,5,OPERATIONAL,0.25369263817368976
Shashi Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,4.9,20.0,0,0,1,0,0.0,5,OPERATIONAL,0.25859770133073834
JB Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,3.6,39.0,0,0,1,0,0.0,5,OPERATIONAL,0.20680136019232515
Luthra Homoeo Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,4.8,48.0,0,0,1,0,0.0,6,OPERATIONAL,0.3200183020952264
Lifecure Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19305516612643642
Guru Ji Jan Sewa Pharmacy,"Patel Nagar, Delhi",110008.0,pharmacies,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19305516612643642
Upchaar Medicos,"Patel Nagar, Delhi",110008.0,pharmacies,4.1,25.0,0,0,1,0,0.0,5,OPERATIONAL,0.21668958640744682
School of Maths,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,489.0,0,1,1,0,0.0,3,OPERATIONAL,0.6692203245713108
Sharma Coaching Centre,"Patel Nagar, Delhi",110008.0,tutoring centers,4.7,219.0,0,0,1,0,0.0,5,OPERATIONAL,0.6360274903175835
I K HOME TUTOR,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,47.0,0,1,1,0,0.0,4,OPERATIONAL,0.5507686642586512
The Learners Point (tution),"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,34.0,0,0,1,0,0.0,6,OPERATIONAL,0.5283123720648527
Sanjeev Dawar Classes,"Patel Nagar, Delhi",110008.0,tutoring centers,4.6,88.0,0,1,1,0,0.0,7,OPERATIONAL,0.6693180027944734
Guidanceopedia Classes,"Patel Nagar, Delhi",110008.0,tutoring centers,4.8,233.0,0,1,1,0,0.0,5,OPERATIONAL,0.7108877344701758
Manav coaching center,"Patel Nagar, Delhi",110008.0,tutoring centers,4.9,232.0,0,0,1,0,0.0,2,OPERATIONAL,0.6040030081216485
Classic Tutorials,"Patel Nagar, Delhi",110008.0,tutoring centers,4.8,51.0,0,0,1,0,0.0,4,OPERATIONAL,0.5304358374798169
Kwatra's Tuition Centre,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,11.0,0,0,1,0,0.0,3,OPERATIONAL,0.39179403105882366
Seema ma'am's coaching centre,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,65.0,0,0,1,0,0.0,2,OPERATIONAL,0.46671578565166166
Parmaar Classes - Computer & Educational Institute,"Patel Nagar, Delhi",110008.0,tutoring centers,4.9,143.0,0,1,1,0,0.0,4,OPERATIONAL,0.617039341558341
Diempy coaching center,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,91.0,0,0,1,0,0.0,3,OPERATIONAL,0.47089959371736984
Pratibha Gupta Classes,"Patel Nagar, Delhi",110008.0,tutoring centers,4.8,102.0,0,0,1,0,0.0,2,OPERATIONAL,0.49551566533995345
PANKAJ KAINTH CLASSES | Best coaching centre in patel nagar | Tuition Classes in Patel Nagar,"Patel Nagar, Delhi",110008.0,tutoring centers,4.9,70.0,0,1,1,0,0.0,3,OPERATIONAL,0.5179197069765746
Kids Castle Global,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,22.0,0,0,0,0,0.0,2,OPERATIONAL,0.41202206714881
"Bhupesh Anand Classes-ACCA,CMA USA, CFA & IFRS Classes","Patel Nagar, Delhi",110008.0,tutoring centers,4.8,279.0,0,1,1,0,0.0,3,OPERATIONAL,0.692636288481132
Best Tuition Teacher | Home Tutors,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,1.0,0,1,0,0,0.0,4,OPERATIONAL,0.4918740292121829
Sachdeva’s Coaching Classes,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,31.0,0,1,1,0,0.0,3,OPERATIONAL,0.4729102185379787
Ashu tutorials,"Patel Nagar, Delhi",110008.0,tutoring centers,4.8,20.0,0,0,1,0,0.0,2,OPERATIONAL,0.40614799611093577
Excellent Tuition centre,"Patel Nagar, Delhi",110008.0,tutoring centers,5.0,1.0,0,0,0,0,0.0,3,OPERATIONAL,0.40516233878126406
The Furniture Park,"Patel Nagar, Delhi",110015.0,furniture stores,4.1,490.0,0,1,1,0,0.0,9,OPERATIONAL,0.6223359893334341
Maa Bhumika Furniture,"Patel Nagar, Delhi",110008.0,furniture stores,4.6,32.0,0,0,1,0,0.0,4,OPERATIONAL,0.35956106817018646
Channa & Sons Furniture store,"Patel Nagar, Delhi",110008.0,furniture stores,2.0,10.0,0,0,1,0,0.0,6,OPERATIONAL,0.18705402573954177
Style Furnishers : Best Furniture Store in Kirti Nagar,"Patel Nagar, Delhi",110015.0,furniture stores,4.5,463.0,0,1,1,0,0.0,9,OPERATIONAL,0.7343780327495035
WENSKART.com,"Patel Nagar, Delhi",110008.0,furniture stores,4.7,42.0,0,1,1,0,0.0,5,OPERATIONAL,0.39649496215311536
Desiway Furniture,"Patel Nagar, Delhi",110008.0,furniture stores,5.0,46.0,0,0,0,0,0.0,3,OPERATIONAL,0.4050633653643729
"Interio by Godrej - Furniture and Mattress Store in Kirti Nagar, New Delhi","Patel Nagar, Delhi",110015.0,furniture stores,4.8,1137.0,0,1,1,0,0.0,8,OPERATIONAL,0.7585808065648827
Arredo By Sunny Furniture,"Patel Nagar, Delhi",110055.0,furniture stores,4.9,1326.0,0,1,1,0,0.0,6,OPERATIONAL,0.6729118052816008
Narsons Furniture,"Patel Nagar, Delhi",110015.0,furniture stores,4.4,312.0,0,0,1,0,0.0,6,OPERATIONAL,0.5891465239363827
Kirti Nagar furniture market,"Patel Nagar, Delhi",110015.0,furniture stores,4.2,460.0,0,0,0,0,0.0,6,OPERATIONAL,0.5265773029377109
R.K. Furniture Point,"Patel Nagar, Delhi",110008.0,furniture stores,4.0,5.0,0,0,1,0,0.0,6,OPERATIONAL,0.2136832255311874
"Godrej Interio - Mattress & Furniture Store in Kirti Nagar, New Delhi","Patel Nagar, Delhi",110015.0,furniture stores,4.6,814.0,0,1,1,0,0.0,8,OPERATIONAL,0.7597294175220282
Craferia Export,"Patel Nagar, Delhi",110045.0,furniture stores,4.9,674.0,0,1,1,0,0.0,10,OPERATIONAL,0.7540381030837175
S.G KITCHEN APPLIANCES,"Patel Nagar, Delhi",110008.0,furniture stores,4.9,61.0,0,0,1,0,0.0,6,OPERATIONAL,0.41982049092362606
CROCKERY ZONE,"Patel Nagar, Delhi",110008.0,furniture stores,4.9,13.0,0,0,1,0,0.0,6,OPERATIONAL,0.3314522559150424
Professional Assistance Group,"Patel Nagar, Delhi",110008.0,furniture stores,4.7,22.0,0,1,1,0,0.0,6,OPERATIONAL,0.3473029521488169
Timber Market KIRTI Nagar,"Patel Nagar, Delhi",110015.0,furniture stores,4.0,266.0,0,0,1,0,0.0,11,OPERATIONAL,0.4541492080284858
Ram Kumar Carpenter (Himalaya Products ),"Patel Nagar, Delhi",110008.0,furniture stores,4.6,70.0,0,0,1,0,0.0,4,OPERATIONAL,0.40413550483266025
The Essentials,"Patel Nagar, Delhi",110008.0,furniture stores,4.6,24.0,0,0,1,0,0.0,5,OPERATIONAL,0.3336800117853369
"Interio by Godrej- Furniture & Mattress Store in Mangolpur Khurd, New Delhi","Patel Nagar, Delhi",110083.0,furniture stores,4.9,242.0,0,1,1,0,0.0,8,OPERATIONAL,0.717353093039841
Bulkwala – Mobile Accessories Wholesale,"Patel Nagar, Delhi",110008.0,mobile shops,4.9,120.0,0,1,1,0,0.0,6,OPERATIONAL,0.5264148780163753
Electro Guru,"Patel Nagar, Delhi",110008.0,mobile shops,4.8,81.0,0,1,1,0,0.0,2,OPERATIONAL,0.4241418702499223
Sanjay Accessories,"Patel Nagar, Delhi",110008.0,mobile shops,4.6,152.0,0,1,1,0,0.0,8,OPERATIONAL,0.6246097938384679
Best Price Mobile Accessories And Repairing,"Patel Nagar, Delhi",110008.0,mobile shops,5.0,56.0,0,1,1,0,0.0,2,OPERATIONAL,0.40893301722381514
MobiHub,"Patel Nagar, Delhi",110008.0,mobile shops,4.8,56.0,0,0,1,0,0.0,4,OPERATIONAL,0.38135993368894294
Samsung Experience Store Patel Nagar,"Patel Nagar, Delhi",110008.0,mobile shops,4.4,277.0,0,1,1,0,0.0,6,OPERATIONAL,0.6313505742920931
Awesome Mobile Accessories Wholesale,"Patel Nagar, Delhi",110008.0,mobile shops,4.8,50.0,0,1,1,0,0.0,6,OPERATIONAL,0.439832421086605
Fun Communication,"Patel Nagar, Delhi",110008.0,mobile shops,4.9,10.0,0,0,0,0,0.0,7,OPERATIONAL,0.3631014389984364
Advance mobile,"Patel Nagar, Delhi",110008.0,mobile shops,4.7,25.0,0,0,1,0,0.0,4,OPERATIONAL,0.3188522878200707
Shankar Communication,"Patel Nagar, Delhi",110008.0,mobile shops,3.9,127.0,0,0,0,0,0.0,4,OPERATIONAL,0.281024194812287
Mi Studio (Xiaomi Exclusive),"Patel Nagar, Delhi",110008.0,mobile shops,4.9,325.0,0,1,1,0,0.0,4,OPERATIONAL,0.5725525203770506
Smart World - The iPhone Specialist,"Patel Nagar, Delhi",110008.0,mobile shops,4.8,20.0,0,0,1,0,0.0,3,OPERATIONAL,0.3185378504415434
Phonex Mobiles,"Patel Nagar, Delhi",110008.0,mobile shops,3.9,16.0,0,0,1,0,0.0,4,OPERATIONAL,0.16666920166279212
Sonu Mobile,"Patel Nagar, Delhi",110008.0,mobile shops,3.7,33.0,0,0,1,0,0.0,5,OPERATIONAL,0.19721480599399072
Sudershan Gadget Store,"Patel Nagar, Delhi",110008.0,mobile shops,3.9,939.0,0,0,1,0,0.0,3,OPERATIONAL,0.3452893938495451
Reliance Digital,"Patel Nagar, Delhi",110008.0,mobile shops,4.9,6592.0,0,1,1,0,0.0,4,OPERATIONAL,0.6723679415185182
VINTAGE COMPUTECH,"Patel Nagar, Delhi",110008.0,mobile shops,4.1,31.0,0,0,1,0,0.0,4,OPERATIONAL,0.263085955366009
My Jio Store,"Patel Nagar, Delhi",110008.0,mobile shops,4.4,811.0,0,1,1,0,0.0,6,OPERATIONAL,0.6503690716996553
VIJAY SALES - PATEL NAGAR,"Patel Nagar, Delhi",110008.0,mobile shops,4.6,7029.0,0,1,1,0,0.0,4,OPERATIONAL,0.6755415608822002
ShopOnCliQ,"Patel Nagar, Delhi",110008.0,mobile shops,4.7,287.0,0,1,1,0,0.0,2,OPERATIONAL,0.5911807619784462
Kanak Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.8,2374.0,0,0,1,0,0.0,4,OPERATIONAL,0.6711008610226573
Subhaash Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.4,411.0,0,1,1,0,0.0,4,OPERATIONAL,0.6502750972295386
Man singh jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.6,354.0,0,0,0,0,0.0,5,OPERATIONAL,0.6076415985250301
Handa Bangles-One Gram Gold Jewellery,"Patel Nagar, Delhi",110008.0,jewellery shops,4.9,1672.0,0,1,1,0,0.0,6,OPERATIONAL,0.7846275269349582
GUPTA & SONS JEWELLERS,"Patel Nagar, Delhi",110008.0,jewellery shops,4.4,9.0,0,0,1,0,0.0,4,OPERATIONAL,0.2756760413726923
Raj Kumar Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,5.0,76.0,0,1,1,0,0.0,4,OPERATIONAL,0.5559928491801555
Dubai Jewels,"Patel Nagar, Delhi",110008.0,jewellery shops,4.6,22.0,0,0,0,0,0.0,8,OPERATIONAL,0.4437274095272661
Trendy handicrafts & jewellery,"Patel Nagar, Delhi",110008.0,jewellery shops,4.9,38.0,0,1,1,0,0.0,4,OPERATIONAL,0.5165977503818906
"BlueStone Jewellery DLF Midtown, New Delhi","Patel Nagar, Delhi",110015.0,jewellery shops,5.0,69.0,0,1,1,0,0.0,8,OPERATIONAL,0.6703812499974712
Preet Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,3.4,11.0,0,0,1,0,0.0,4,OPERATIONAL,0.17686666265910608
Shree Laxmi Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.1,9.0,0,0,0,0,0.0,4,OPERATIONAL,0.21517656278427155
Nagi Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.4,7.0,0,0,1,0,0.0,4,OPERATIONAL,0.2790409013444496
KRISHNA JEWELLERS,"Patel Nagar, Delhi",110008.0,jewellery shops,4.4,13.0,0,0,1,0,0.0,4,OPERATIONAL,0.28642907200301704
Chandranshu Gems & Jewels,"Patel Nagar, Delhi",110008.0,jewellery shops,4.9,51.0,0,0,1,0,0.0,5,OPERATIONAL,0.5138513768760863
Silver Emporium By Himani Mittal,"Patel Nagar, Delhi",110008.0,jewellery shops,4.6,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.3221832990078941
S.P. Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.1,10.0,0,0,1,0,0.0,4,OPERATIONAL,0.21517656278427155
R.S Bobal Jewelers,"Patel Nagar, Delhi",110008.0,jewellery shops,5.0,2.0,0,0,1,0,0.0,4,OPERATIONAL,0.351135465674773
WHY NOT JEWELLERY( INDIA),"Patel Nagar, Delhi",110008.0,jewellery shops,4.7,15.0,0,0,1,0,0.0,6,OPERATIONAL,0.3929953733996034
Kangan Jewellers,"Patel Nagar, Delhi",110008.0,jewellery shops,4.7,3.0,0,0,1,0,0.0,4,OPERATIONAL,0.2975751796516874
"Sahil Jewellers, Ranjeet Nagar","Patel Nagar, Delhi",110008.0,jewellery shops,4.4,17.0,0,0,0,0,0.0,4,OPERATIONAL,0.3040259256358235
Balaji Hardware & Sanitary Store,"Patel Nagar, Delhi",110008.0,hardware stores,4.7,13.0,0,0,1,0,0.0,5,OPERATIONAL,0.19999019748277372
Bharat Paint & Hardware Store,"Patel Nagar, Delhi",110008.0,hardware stores,4.0,25.0,0,0,1,0,0.0,6,OPERATIONAL,0.1660165340858597
R S Bhatia Hardware Store,"Patel Nagar, Delhi",110008.0,hardware stores,3.8,4.0,0,0,1,0,0.0,5,OPERATIONAL,0.11888996561338883
MR Sanitary & Hardware,"Patel Nagar, Delhi",110008.0,hardware stores,4.6,7.0,0,0,1,0,0.0,5,OPERATIONAL,0.18544423707611074
Neelam Stores,"Patel Nagar, Delhi",110008.0,hardware stores,4.3,6.0,0,1,1,0,0.0,10,OPERATIONAL,0.27896197910776444
Rajdhani Hardware Store,"Patel Nagar, Delhi",110035.0,hardware stores,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.18115787993339882
Sethi Stores,"Patel Nagar, Delhi",110008.0,hardware stores,4.0,8.0,0,0,1,0,0.0,6,OPERATIONAL,0.13562216607532274
Pandey Hardware Store,"Patel Nagar, Delhi",110008.0,hardware stores,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19152365247267755
Mangal Sain Ram Sarup - Hardware Dealer In Central Delhi,"Patel Nagar, Delhi",110008.0,hardware stores,4.1,9.0,0,0,1,0,0.0,5,OPERATIONAL,0.14328151772188874
Anil Gupta and Sons,"Patel Nagar, Delhi",110012.0,hardware stores,4.5,90.0,0,0,1,0,0.0,8,OPERATIONAL,0.38149827236946626
Chadha Hardware,"Patel Nagar, Delhi",110008.0,hardware stores,2.0,3.0,0,0,1,0,0.0,5,OPERATIONAL,0.11844918985217033
National Paints & Hardware,"Patel Nagar, Delhi",110015.0,hardware stores,4.2,141.0,0,0,1,0,0.0,6,OPERATIONAL,0.2549312155280992
Sachdeva Hardware,"Patel Nagar, Delhi",110008.0,hardware stores,4.0,1.0,0,0,0,0,0.0,5,OPERATIONAL,0.11952925451994934
Gopal Paints & Hardware Store,"Patel Nagar, Delhi",110052.0,hardware stores,4.2,153.0,0,0,1,0,0.0,5,OPERATIONAL,0.2396808441029708
Rajawat Electrical And Hardware,"Patel Nagar, Delhi",110008.0,hardware stores,5.0,2.0,0,1,1,0,0.0,5,OPERATIONAL,0.19152365247267755
hardware market,"Patel Nagar, Delhi",110035.0,hardware stores,4.2,17.0,0,0,0,0,0.0,5,OPERATIONAL,0.15856868796774867
SS HARDWARE AND PLUMBING WORK,"Patel Nagar, Delhi",110008.0,hardware stores,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19152365247267755
Singla traders and hardware store,"Patel Nagar, Delhi",110008.0,hardware stores,4.5,4.0,0,0,1,0,0.0,8,OPERATIONAL,0.28074928690755296
Nikita Hardware & Sanitary Store,"Patel Nagar, Delhi",110008.0,hardware stores,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19152365247267755
Chopra Sanitary & Hardware Store,"Patel Nagar, Delhi",110015.0,hardware stores,4.6,29.0,0,0,1,0,0.0,13,OPERATIONAL,0.2920409780396568
"Anardana Dlf Midtown Plaza, Moti Nagar","Moti Nagar, Delhi",110015.0,restaurants,4.9,756.0,0,1,1,0,0.0,4,OPERATIONAL,0.633405693548037
Clay 1 Grill – Restaurant & Party Hall in Moti Nagar,"Moti Nagar, Delhi",110015.0,restaurants,4.1,6822.0,0,1,1,1,2.0,10,OPERATIONAL,0.729867947145453
Dasaprakash - Moti Nagar,"Moti Nagar, Delhi",110015.0,restaurants,4.7,319.0,0,1,1,0,0.0,6,OPERATIONAL,0.5896618110082599
Haldiram's - Moti Nagar,"Moti Nagar, Delhi",110015.0,restaurants,4.2,10865.0,0,1,1,1,2.0,4,OPERATIONAL,0.6723693857079153
NEW GOLDEN BOWL,"Moti Nagar, Delhi",110015.0,restaurants,4.7,94.0,0,0,1,0,0.0,6,OPERATIONAL,0.43467666264977933
Flavours From Heaven,"Moti Nagar, Delhi",110015.0,restaurants,4.0,2105.0,0,0,0,1,2.0,4,OPERATIONAL,0.4184479755257557
"ASUR Microbrewery, Bar & Kitchen","Moti Nagar, Delhi",110015.0,restaurants,4.5,781.0,0,1,1,0,0.0,14,OPERATIONAL,0.7789800735956194
Vah Family,"Moti Nagar, Delhi",110015.0,restaurants,5.0,16.0,0,0,1,0,0.0,4,OPERATIONAL,0.3129305089442741
The Marketplace,"Moti Nagar, Delhi",110015.0,restaurants,3.8,2940.0,0,0,1,1,2.0,12,OPERATIONAL,0.5505072571706481
Couple Curry,"Moti Nagar, Delhi",110015.0,restaurants,5.0,24.0,0,0,0,0,0.0,4,OPERATIONAL,0.3293920738279453
Sahtain,"Moti Nagar, Delhi",110015.0,restaurants,4.6,107.0,0,0,1,0,0.0,8,OPERATIONAL,0.5672101531840638
Rajan Corner,"Moti Nagar, Delhi",110015.0,restaurants,4.3,2321.0,0,0,0,1,2.0,8,OPERATIONAL,0.620937680197176
Kumar Samosa Wala,"Moti Nagar, Delhi",110015.0,restaurants,4.3,4272.0,0,0,1,1,1.0,5,OPERATIONAL,0.5861190960695158
Spezia Bistro,"Moti Nagar, Delhi",110015.0,restaurants,4.9,26.0,0,0,0,0,0.0,4,OPERATIONAL,0.3472939256356619
Draavin Canteen | Authentic South Indian Restaurant,"Moti Nagar, Delhi",110015.0,restaurants,4.6,132.0,0,1,1,0,0.0,6,OPERATIONAL,0.47352978092803955
Kasso,"Moti Nagar, Delhi",110015.0,restaurants,3.7,373.0,0,1,1,0,0.0,5,OPERATIONAL,0.41032900482964846
Yaaran Da Sanjha Chulha,"Moti Nagar, Delhi",110015.0,restaurants,4.0,49.0,0,0,1,0,0.0,6,OPERATIONAL,0.27868942314222056
Guru Rakha,"Moti Nagar, Delhi",110015.0,restaurants,3.9,1870.0,0,0,1,1,2.0,9,OPERATIONAL,0.456286312196522
Rajindra Refreshment Corner,"Moti Nagar, Delhi",110015.0,restaurants,4.3,1077.0,0,0,1,1,2.0,8,OPERATIONAL,0.6171753722638346
Kumar Hotel,"Moti Nagar, Delhi",110015.0,restaurants,4.0,899.0,0,0,1,1,2.0,6,OPERATIONAL,0.43153754389833104
Day & night cafe moti nagar,"Moti Nagar, Delhi",110015.0,cafes,4.2,104.0,0,0,1,1,1.0,8,OPERATIONAL,0.5230684593580295
Third Wave Coffee,"Moti Nagar, Delhi",110015.0,cafes,4.9,67.0,0,1,1,0,0.0,4,OPERATIONAL,0.401795096452198
The Coffee Bean & Tea Leaf,"Moti Nagar, Delhi",110015.0,cafes,5.0,45.0,0,1,1,0,0.0,4,OPERATIONAL,0.3654348403170693
Chaayos cafe at DLF Midtown Plaza Motinagar,"Moti Nagar, Delhi",110015.0,cafes,5.0,10.0,0,1,0,0,0.0,4,OPERATIONAL,0.3195017541057056
Nukkad -The Gossip Adda,"Moti Nagar, Delhi",110015.0,cafes,4.9,50.0,0,1,1,0,0.0,16,OPERATIONAL,0.6106319582309025
Blue Tokai Coffee Roasters | DLF Midtown Plaza,"Moti Nagar, Delhi",110015.0,cafes,4.5,11.0,0,1,1,0,0.0,8,OPERATIONAL,0.4530180068974983
BRICKYARD CAFE AND LOUNGE,"Moti Nagar, Delhi",110021.0,cafes,4.6,746.0,0,1,1,0,0.0,5,OPERATIONAL,0.6384056269666747
Flavours From Heaven,"Moti Nagar, Delhi",110015.0,cafes,4.0,2105.0,0,0,0,1,2.0,4,OPERATIONAL,0.45995389829093125
Mum cafe & bakery,"Moti Nagar, Delhi",110021.0,cafes,4.6,101.0,0,0,1,0,0.0,6,OPERATIONAL,0.4102224125172251
दो Bara Cafe,"Moti Nagar, Delhi",110015.0,cafes,4.2,29.0,0,0,1,0,0.0,4,OPERATIONAL,0.3004925997046412
BUILD & BLEND (Mix.Match.Thrive),"Moti Nagar, Delhi",110021.0,cafes,4.9,252.0,0,1,1,0,0.0,9,OPERATIONAL,0.7235446647757888
Star peach cafe,"Moti Nagar, Delhi",110015.0,cafes,5.0,24.0,0,1,1,0,0.0,5,OPERATIONAL,0.3368215572667739
Cafe Emojis,"Moti Nagar, Delhi",110021.0,cafes,4.8,351.0,0,0,1,0,0.0,4,OPERATIONAL,0.5719240384658789
Cafe Unbound Satya Niketan,"Moti Nagar, Delhi",110021.0,cafes,4.8,96.0,0,0,0,0,0.0,7,OPERATIONAL,0.5540573934313813
Clay 1 Grill – Restaurant & Party Hall in Moti Nagar,"Moti Nagar, Delhi",110015.0,cafes,4.1,6822.0,0,1,1,1,2.0,10,OPERATIONAL,0.7196895857131097
Cafe West Delhi,"Moti Nagar, Delhi",110064.0,cafes,4.0,175.0,0,0,0,0,0.0,4,OPERATIONAL,0.3162430211001662
Haldiram's - Moti Nagar,"Moti Nagar, Delhi",110015.0,cafes,4.2,10865.0,0,1,1,1,2.0,4,OPERATIONAL,0.6515897269960479
Couple Curry,"Moti Nagar, Delhi",110015.0,cafes,5.0,24.0,0,0,0,0,0.0,4,OPERATIONAL,0.3256094095876364
Honey & Dough,"Moti Nagar, Delhi",110026.0,cafes,4.8,404.0,0,1,1,1,2.0,4,OPERATIONAL,0.6396848780699106
Back Benchers,"Moti Nagar, Delhi",110021.0,cafes,4.4,342.0,0,1,1,1,2.0,5,OPERATIONAL,0.5925462336280392
